order_id,customer_id,order_date,product_name,category,sub_category,region,sales,order_month
CA-2020-103065,PT-19090,20/10/2020,"Prang Drawing Pencil Set","Office Supplies",Art,South,135.448,2020-10-01
CA-2020-103065,PT-19090,20/10/2020,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Office Supplies",Paper,South,108.672,2020-10-01
CA-2020-103065,PT-19090,20/10/2020,"DAX Wood Document Frame.",Furniture,Furnishings,South,137.936,2020-10-01
US-2020-115252,MY-18295,20/10/2020,"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","Office Supplies",Paper,South,131.352,2020-10-01
CA-2020-104822,RB-19465,20/10/2020,"Avery 478","Office Supplies",Labels,East,124.55,2020-10-01
US-2020-146416,JE-16165,20/10/2020,"Wilson Jones Four-Pocket Poly Binders","Office Supplies",Binders,West,127.928,2020-10-01
CA-2020-158743,IG-15085,20/10/2020,"Xerox 1884","Office Supplies",Paper,South,147.96,2020-10-01
CA-2020-158722,MA-17560,20/10/2020,"Xerox 1887","Office Supplies",Paper,East,138.528,2020-10-01
CA-2020-117422,FC-14245,21/10/2020,"Avanti 1.7 Cu. Ft. Refrigerator","Office Supplies",Appliances,East,190.568,2020-10-01
CA-2020-145884,SL-20155,21/10/2020,"Bevis Boat-Shaped Conference Table",Furniture,Tables,Central,307.11,2020-10-01
CA-2020-113453,CM-12160,21/10/2020,"Mitel MiVoice 5330e IP Phone",Technology,Phones,East,344.988,2020-10-01
CA-2020-167094,DK-12835,21/10/2020,"Global Comet Stacking Armless Chair",Furniture,Chairs,West,496.48,2020-10-01
CA-2020-113558,PH-18790,21/10/2020,"Global Commerce Series High-Back Swivel/Tilt Chairs",Furniture,Chairs,South,717.952,2020-10-01
CA-2020-154410,MD-17860,21/10/2020,"SAFCO Boltless Steel Shelving","Office Supplies",Storage,Central,928.12,2020-10-01
CA-2020-145884,SL-20155,21/10/2020,"Polycom VVX 310 VoIP phone",Technology,Phones,Central,1460.92,2020-10-01
US-2020-117331,ND-18370,21/10/2020,"Lock-Up Easel 'Spel-Binder'","Office Supplies",Binders,West,102.559,2020-10-01
CA-2020-117422,FC-14245,21/10/2020,"SlimView Poly Binder, 3/8""","Office Supplies",Binders,East,118.216,2020-10-01
CA-2020-167094,DK-12835,21/10/2020,"Xerox 218","Office Supplies",Paper,West,125.184,2020-10-01
CA-2020-117422,FC-14245,21/10/2020,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","Office Supplies",Paper,East,136.064,2020-10-01
CA-2020-167094,DK-12835,21/10/2020,"Memorex Froggy Flash Drive 8 GB",Technology,Accessories,West,134.4,2020-10-01
CA-2020-142125,JB-15400,21/10/2020,"Acco 3-Hole Punch","Office Supplies",Binders,Central,127.9,2020-10-01
CA-2020-100356,SP-20920,21/10/2020,"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","Office Supplies",Appliances,Central,130.992,2020-10-01
CA-2020-148166,NK-18490,21/10/2020,"Newell 33","Office Supplies",Art,South,128.856,2020-10-01
CA-2020-113558,PH-18790,21/10/2020,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,South,167.696,2020-10-01
CA-2020-142125,JB-15400,21/10/2020,"GBC Instant Report Kit","Office Supplies",Binders,Central,171.82,2020-10-01
CA-2020-113453,CM-12160,21/10/2020,"Acco Perma 2700 Stacking Storage Drawers","Office Supplies",Storage,East,147.376,2020-10-01
CA-2020-101581,DW-13195,22/10/2020,"KI Conference Tables",Furniture,Tables,West,195.225,2020-10-01
CA-2020-130211,BD-11620,22/10/2020,"Bevis 36 x 72 Conference Tables",Furniture,Tables,Central,293.98,2020-10-01
CA-2020-130211,BD-11620,22/10/2020,"Fellowes Recycled Storage Drawers","Office Supplies",Storage,Central,343.09,2020-10-01
CA-2020-130141,HA-14905,22/10/2020,"Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms",Furniture,Chairs,West,629.136,2020-10-01
CA-2020-127180,TA-21385,22/10/2020,"Polycom CX600 IP Phone VoIP phone",Technology,Phones,East,1037.6,2020-10-01
CA-2020-127180,TA-21385,22/10/2020,"Canon imageCLASS 2200 Advanced Copier",Technology,Copiers,East,2212.968,2020-10-01
CA-2020-130141,HA-14905,22/10/2020,"Storex Flexible Poly Binders with Double Pockets","Office Supplies",Binders,West,84.168,2020-10-01
CA-2020-156363,ML-17395,22/10/2020,"#6 3/4 Gummed Flap White Envelopes","Office Supplies",Envelopes,East,124.68,2020-10-01
CA-2020-127180,TA-21385,22/10/2020,"i.Sound Portable Power - 8000 mAh",Technology,Phones,East,134.99,2020-10-01
CA-2020-156363,ML-17395,22/10/2020,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,East,145.7,2020-10-01
US-2020-111920,PS-18970,22/10/2020,"Dixon Ticonderoga Core-Lock Colored Pencils","Office Supplies",Art,Central,150.44,2020-10-01
CA-2020-127180,TA-21385,22/10/2020,"Globe Weis Peel & Seel First Class Envelopes","Office Supplies",Envelopes,East,140.9,2020-10-01
CA-2020-125451,AH-10075,23/10/2020,"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,East,231.68,2020-10-01
CA-2020-125451,AH-10075,23/10/2020,"KI Adjustable-Height Table",Furniture,Tables,East,251.744,2020-10-01
CA-2020-106068,RB-19330,23/10/2020,"Carina 42""Hx23 3/4""W Media Storage Unit","Office Supplies",Storage,Central,291.136,2020-10-01
CA-2020-125451,AH-10075,23/10/2020,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,East,668.896,2020-10-01
US-2020-105389,DM-13015,23/10/2020,"Jabra SPEAK 410 Multidevice Speakerphone",Technology,Phones,Central,852.96,2020-10-01
CA-2020-117079,JR-15700,23/10/2020,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",Technology,Phones,South,900.88,2020-10-01
US-2020-105389,DM-13015,23/10/2020,"Storex Dura Pro Binders","Office Supplies",Binders,Central,105.564,2020-10-01
CA-2020-106068,RB-19330,23/10/2020,"Advantus Rolling Storage Box","Office Supplies",Storage,Central,109.72,2020-10-01
CA-2020-139913,JC-16105,23/10/2020,"Xerox 1969","Office Supplies",Paper,East,88.56,2020-10-01
CA-2020-125451,AH-10075,23/10/2020,"Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum","Office Supplies",Appliances,East,97.22,2020-10-01
CA-2020-125451,AH-10075,23/10/2020,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,East,136,2020-10-01
US-2020-105389,DM-13015,23/10/2020,"Newell 320","Office Supplies",Art,Central,106.272,2020-10-01
CA-2020-106068,RB-19330,23/10/2020,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","Office Supplies",Binders,Central,125.762,2020-10-01
CA-2020-139913,JC-16105,23/10/2020,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",Technology,Phones,East,143.88,2020-10-01
CA-2020-125451,AH-10075,23/10/2020,"Wirebound Message Book, 4 per Page","Office Supplies",Paper,East,113.44,2020-10-01
CA-2020-139913,JC-16105,23/10/2020,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies",Paper,East,143.4,2020-10-01
CA-2020-106068,RB-19330,23/10/2020,"WD My Passport Ultra 1TB Portable External Hard Drive",Technology,Accessories,Central,148.2,2020-10-01
CA-2020-139913,JC-16105,23/10/2020,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,East,141.08,2020-10-01
CA-2020-141705,PO-18850,24/10/2020,"Hon 2111 Invitation Series Straight Table",Furniture,Tables,Central,531.405,2020-10-01
CA-2020-144365,CS-11950,24/10/2020,Staples,"Office Supplies",Fasteners,South,137.68,2020-10-01
US-2020-110646,JF-15190,26/10/2020,"Motorla HX550 Universal Bluetooth Headset",Technology,Phones,East,149.65,2020-10-01
CA-2020-162173,OT-18730,26/10/2020,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","Office Supplies",Envelopes,South,281.58,2020-10-01
CA-2020-162173,OT-18730,26/10/2020,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,South,382.85,2020-10-01
CA-2020-155558,PG-18895,26/10/2020,"Avery 511","Office Supplies",Labels,Central,86.16,2020-10-01
CA-2020-155558,PG-18895,26/10/2020,"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",Technology,Accessories,Central,95.99,2020-10-01
US-2020-110646,JF-15190,26/10/2020,"Avery 517","Office Supplies",Labels,East,115.76,2020-10-01
US-2020-110646,JF-15190,26/10/2020,"GBC Velobind Prepunched Cover Sets, Regency Series","Office Supplies",Binders,East,118.282,2020-10-01
CA-2020-115119,SC-20440,26/10/2020,"Cisco Small Business SPA 502G VoIP phone",Technology,Phones,East,140.542,2020-10-01
CA-2020-102729,BF-11215,26/10/2020,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","Office Supplies",Storage,Central,149.616,2020-10-01
CA-2020-115119,SC-20440,26/10/2020,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","Office Supplies",Binders,East,180.438,2020-10-01
CA-2020-130764,JO-15145,27/10/2020,"Jackery Bar Premium Fast-charging Portable Charger",Technology,Phones,West,118.84,2020-10-01
CA-2020-151225,JM-15655,27/10/2020,"Chromcraft Rectangular Conference Tables",Furniture,Tables,West,238.576,2020-10-01
CA-2020-130764,JO-15145,27/10/2020,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,West,569.665,2020-10-01
CA-2020-110310,NB-18655,27/10/2020,"Avery Hole Reinforcements","Office Supplies",Binders,South,85.607,2020-10-01
CA-2020-127922,SH-19975,27/10/2020,"#6 3/4 Gummed Flap White Envelopes","Office Supplies",Envelopes,Central,87.84,2020-10-01
CA-2020-127922,SH-19975,27/10/2020,"Xerox 1972","Office Supplies",Paper,Central,116.448,2020-10-01
CA-2020-110310,NB-18655,27/10/2020,"Rogers Handheld Barrel Pencil Sharpener","Office Supplies",Art,South,87.576,2020-10-01
CA-2020-110373,MA-17560,27/10/2020,"Prang Colored Pencils","Office Supplies",Art,Central,118.056,2020-10-01
CA-2020-110373,MA-17560,27/10/2020,"Spigen Samsung Galaxy S5 Case Wallet",Technology,Phones,Central,107.184,2020-10-01
CA-2020-134880,TW-21025,27/10/2020,"Xerox 1882","Office Supplies",Paper,West,122.784,2020-10-01
CA-2020-110310,NB-18655,27/10/2020,"Easy-staple paper","Office Supplies",Paper,South,158.784,2020-10-01
CA-2020-151225,JM-15655,27/10/2020,"Griffin GC17055 Auxiliary Audio Cable",Technology,Phones,West,155.96,2020-10-01
CA-2020-139353,JM-15250,28/10/2020,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Office Supplies",Storage,South,183.184,2020-10-01
CA-2020-111262,KH-16510,28/10/2020,"Xerox 21","Office Supplies",Paper,Central,88.552,2020-10-01
CA-2020-111262,KH-16510,28/10/2020,"Logitech Desktop MK120 Mouse and keyboard Combo",Technology,Accessories,Central,109.176,2020-10-01
CA-2020-160661,SA-20830,28/10/2020,"Avery 519","Office Supplies",Labels,East,103.93,2020-10-01
CA-2020-111262,KH-16510,28/10/2020,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",Technology,Accessories,Central,138,2020-10-01
CA-2020-118367,LO-17170,28/10/2020,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","Office Supplies",Envelopes,East,162.98,2020-10-01
CA-2020-139353,JM-15250,28/10/2020,"Computer Room Manger, 14""",Furniture,Furnishings,South,177.952,2020-10-01
CA-2020-139353,JM-15250,28/10/2020,"Xerox 1936","Office Supplies",Paper,South,146.952,2020-10-01
CA-2020-160983,GB-14530,29/10/2020,"Things To Do Today Pad","Office Supplies",Paper,East,146.96,2020-10-01
CA-2020-142622,JK-15625,30/10/2020,"Novimex Fabric Task Chair",Furniture,Chairs,West,109.568,2020-10-01
CA-2020-155292,RD-19810,30/10/2020,"Eldon Gobal File Keepers","Office Supplies",Storage,South,118.98,2020-10-01
CA-2020-127285,MM-18055,30/10/2020,"GBC Velobind Prepunched Cover Sets, Regency Series","Office Supplies",Binders,West,119.752,2020-10-01
CA-2020-123491,JK-15205,30/10/2020,"Geemarc AmpliPOWER60",Technology,Phones,West,194.48,2020-10-01
CA-2020-142622,JK-15625,30/10/2020,"Bestar Classic Bookcase",Furniture,Bookcases,West,232.98,2020-10-01
CA-2020-152583,RA-19945,30/10/2020,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Central,296.006,2020-10-01
CA-2020-152807,MC-18100,30/10/2020,"First Data FD10 PIN Pad",Technology,Accessories,East,455.4,2020-10-01
CA-2020-142622,JK-15625,30/10/2020,"Global Super Steno Chair",Furniture,Chairs,West,624.272,2020-10-01
CA-2020-123491,JK-15205,30/10/2020,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Office Supplies",Appliances,West,1735.12,2020-10-01
CA-2020-139661,JW-15220,30/10/2020,"Magna Visual Magnetic Picture Hangers",Furniture,Furnishings,West,115.64,2020-10-01
CA-2020-152807,MC-18100,30/10/2020,"Xerox 231","Office Supplies",Paper,East,104.736,2020-10-01
CA-2020-123491,JK-15205,30/10/2020,"""While you Were Out"" Message Book, One Form per Page","Office Supplies",Paper,West,120.42,2020-10-01
CA-2020-123491,JK-15205,30/10/2020,"4009 Highlighters by Sanford","Office Supplies",Art,West,89.9,2020-10-01
CA-2020-152583,RA-19945,30/10/2020,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,Central,91.192,2020-10-01
CA-2020-152807,MC-18100,30/10/2020,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,East,110.168,2020-10-01
CA-2020-155292,RD-19810,30/10/2020,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,South,133.94,2020-10-01
CA-2020-127285,MM-18055,30/10/2020,"Cardinal Slant-D Ring Binders","Office Supplies",Binders,West,126.904,2020-10-01
CA-2020-152807,MC-18100,30/10/2020,"Eldon Shelf Savers Cubes and Bins","Office Supplies",Storage,East,109.168,2020-10-01
CA-2020-155292,RD-19810,30/10/2020,"Acme 10"" Easy Grip Assistive Scissors","Office Supplies",Supplies,South,133.06,2020-10-01
CA-2020-155292,RD-19810,30/10/2020,"Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","Office Supplies",Labels,South,146,2020-10-01
CA-2020-123491,JK-15205,30/10/2020,"Avery 500","Office Supplies",Labels,West,151.86,2020-10-01
CA-2020-123491,JK-15205,30/10/2020,"Global Leather Task Chair, Black",Furniture,Chairs,West,172.992,2020-10-01
CA-2020-152583,RA-19945,30/10/2020,"X-Rack File for Hanging Folders","Office Supplies",Storage,Central,157.192,2020-10-01
CA-2020-117114,CY-12745,31/10/2020,"ClearOne Communications CHAT 70 OC Speaker Phone",Technology,Phones,Central,522.768,2020-10-01
CA-2020-131632,AH-10120,31/10/2020,"Newell 350","Office Supplies",Art,Central,95.248,2020-10-01
CA-2020-117114,CY-12745,31/10/2020,"#10 Gummed Flap White Envelopes, 100/Box","Office Supplies",Envelopes,Central,108.912,2020-10-01
CA-2020-104136,SF-20065,1/11/2020,"Xerox 1939","Office Supplies",Paper,East,239.7,2020-11-01
CA-2020-123967,SF-20200,1/11/2020,"Hon 94000 Series Round Tables",Furniture,Tables,West,2694.62,2020-11-01
CA-2020-123967,SF-20200,1/11/2020,"GBC Standard Plastic Binding Systems' Combs","Office Supplies",Binders,West,138.12,2020-11-01
CA-2020-104136,SF-20065,1/11/2020,"Xerox 1893","Office Supplies",Paper,East,174.99,2020-11-01
CA-2020-143567,TB-21175,2/11/2020,"Super Decoflex Portable Personal File","Office Supplies",Storage,South,104.92,2020-11-01
CA-2020-167227,NP-18670,2/11/2020,"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Office Supplies",Appliances,Central,110.9,2020-11-01
US-2020-115609,CS-12505,2/11/2020,"Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection","Office Supplies",Appliances,West,178.1,2020-11-01
CA-2020-120061,SR-20425,2/11/2020,"Office Star Flex Back Scooter Chair with White Frame",Furniture,Chairs,East,199.372,2020-11-01
CA-2020-141425,AR-10825,2/11/2020,"Premier Automatic Letter Opener","Office Supplies",Supplies,East,426.592,2020-11-01
US-2020-163790,NL-18310,2/11/2020,"Space Solutions Commercial Steel Shelving","Office Supplies",Storage,West,466.55,2020-11-01
US-2020-163790,NL-18310,2/11/2020,"GBC Therma-A-Bind 250T Electric Binding System","Office Supplies",Binders,West,622.352,2020-11-01
CA-2020-127782,TH-21115,2/11/2020,"Wilson Electronics DB Pro Signal Booster",Technology,Phones,East,879.2,2020-11-01
CA-2020-143567,TB-21175,2/11/2020,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,South,1020.92,2020-11-01
CA-2020-143567,TB-21175,2/11/2020,"Logitech diNovo Edge Keyboard",Technology,Accessories,South,2295.91,2020-11-01
CA-2020-143567,TB-21175,2/11/2020,"Letter or Legal Size Expandable Poly String Tie Envelopes","Office Supplies",Envelopes,South,110.32,2020-11-01
CA-2020-169005,BG-11035,2/11/2020,"Newell 318","Office Supplies",Art,South,107.56,2020-11-01
CA-2020-164049,KH-16630,2/11/2020,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","Office Supplies",Paper,West,98.85,2020-11-01
CA-2020-167227,NP-18670,2/11/2020,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Office Supplies",Paper,Central,102.76,2020-11-01
CA-2020-127782,TH-21115,2/11/2020,"Colored Envelopes","Office Supplies",Envelopes,East,116.856,2020-11-01
CA-2020-168179,JB-16000,2/11/2020,"Xerox 220","Office Supplies",Paper,West,109.44,2020-11-01
US-2020-163790,NL-18310,2/11/2020,"Nontoxic Chalk","Office Supplies",Art,West,102.8,2020-11-01
CA-2020-127782,TH-21115,2/11/2020,"Eldon Image Series Black Desk Accessories",Furniture,Furnishings,East,122.312,2020-11-01
US-2020-163790,NL-18310,2/11/2020,"Super Bands, 12/Pack","Office Supplies",Fasteners,West,107.58,2020-11-01
CA-2020-116358,KM-16225,2/11/2020,Staples,"Office Supplies",Fasteners,Central,134.24,2020-11-01
CA-2020-127782,TH-21115,2/11/2020,"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Office Supplies",Appliances,East,143.136,2020-11-01
CA-2020-116358,KM-16225,2/11/2020,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","Office Supplies",Art,Central,123.78,2020-11-01
US-2020-163790,NL-18310,2/11/2020,"Document Clip Frames",Furniture,Furnishings,West,131.02,2020-11-01
US-2020-145597,GG-14650,2/11/2020,"Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies",Art,Central,152.336,2020-11-01
US-2020-163790,NL-18310,2/11/2020,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","Office Supplies",Envelopes,West,170.58,2020-11-01
CA-2020-142636,KC-16675,3/11/2020,"Xerox 191","Office Supplies",Paper,West,154.86,2020-11-01
US-2020-105998,CR-12580,3/11/2020,"Microsoft Sculpt Comfort Mouse",Technology,Accessories,West,220.75,2020-11-01
CA-2020-142636,KC-16675,3/11/2020,"Global Deluxe Office Fabric Chairs",Furniture,Chairs,West,325.136,2020-11-01
CA-2020-161130,BF-11275,3/11/2020,"Polycom SoundPoint IP 450 VoIP phone",Technology,Phones,South,377.376,2020-11-01
CA-2020-135419,BG-11740,3/11/2020,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,West,502.368,2020-11-01
CA-2020-100622,DK-13090,3/11/2020,"Canon Image Class D660 Copier",Technology,Copiers,South,995.984,2020-11-01
US-2020-105998,CR-12580,3/11/2020,"Chromcraft Round Conference Tables",Furniture,Tables,West,1716.184,2020-11-01
CA-2020-121615,DL-12925,3/11/2020,"Avery 513","Office Supplies",Labels,Central,83.94,2020-11-01
CA-2020-130834,JM-16195,3/11/2020,"Strathmore Photo Mount Cards","Office Supplies",Paper,South,95.272,2020-11-01
CA-2020-153339,DJ-13510,3/11/2020,"Telescoping Adjustable Floor Lamp",Furniture,Furnishings,South,93.992,2020-11-01
CA-2020-100622,DK-13090,3/11/2020,"Avery Self-Adhesive Photo Pockets for Polaroid Photos","Office Supplies",Binders,South,119.086,2020-11-01
CA-2020-121615,DL-12925,3/11/2020,"Xerox 1971","Office Supplies",Paper,Central,103.56,2020-11-01
CA-2020-148320,PG-18895,3/11/2020,"Xerox 1992","Office Supplies",Paper,West,118.88,2020-11-01
CA-2020-103009,PJ-18835,3/11/2020,"Xerox 1963","Office Supplies",Paper,South,128.4,2020-11-01
CA-2020-126046,JC-16105,3/11/2020,"Avery 476","Office Supplies",Labels,South,132.39,2020-11-01
US-2020-168802,JO-15145,3/11/2020,"Binder Posts","Office Supplies",Binders,West,131.368,2020-11-01
CA-2020-100622,DK-13090,3/11/2020,"Xerox 1923","Office Supplies",Paper,South,110.688,2020-11-01
CA-2020-110429,DM-13015,3/11/2020,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors","Office Supplies",Binders,East,149.673,2020-11-01
US-2020-101518,PB-19105,3/11/2020,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,East,140.776,2020-11-01
US-2020-110989,EJ-14155,3/11/2020,"HP Standard 104 key PS/2 Keyboard",Technology,Accessories,West,127.5,2020-11-01
CA-2020-143329,DL-13330,3/11/2020,"9-3/4 Diameter Round Wall Clock",Furniture,Furnishings,West,162.37,2020-11-01
CA-2020-100622,DK-13090,3/11/2020,"Hunt Boston Vacuum Mount KS Pencil Sharpener","Office Supplies",Art,South,152.984,2020-11-01
CA-2020-121615,DL-12925,3/11/2020,"Sterilite Officeware Hinged File Box","Office Supplies",Storage,Central,177.4,2020-11-01
CA-2020-102610,CA-12265,4/11/2020,"Logitech M510 Wireless Mouse",Technology,Accessories,South,111.976,2020-11-01
CA-2020-102610,CA-12265,4/11/2020,"iOttie XL Car Mount",Technology,Phones,South,192.928,2020-11-01
US-2020-168116,GT-14635,4/11/2020,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies",Appliances,South,198.44,2020-11-01
US-2020-122672,HG-14965,4/11/2020,"Carina 42""Hx23 3/4""W Media Storage Unit","Office Supplies",Storage,East,212.352,2020-11-01
CA-2020-147760,KL-16555,4/11/2020,"Hon 5100 Series Wood Tables",Furniture,Tables,South,539.764,2020-11-01
CA-2020-147760,KL-16555,4/11/2020,"Motorola Moto X",Technology,Phones,South,1376.96,2020-11-01
US-2020-168116,GT-14635,4/11/2020,"Cubify CubeX 3D Printer Triple Head Print",Technology,Machines,South,3009.98,2020-11-01
CA-2020-121160,FM-14290,4/11/2020,"Self-Adhesive Ring Binder Labels","Office Supplies",Binders,Central,78.408,2020-11-01
CA-2020-102610,CA-12265,4/11/2020,"Avery 481","Office Supplies",Labels,South,83.928,2020-11-01
US-2020-156083,JL-15175,4/11/2020,"Adams Telephone Message Books, 5 1/4” x 11”","Office Supplies",Paper,South,106.664,2020-11-01
CA-2020-105144,SZ-20035,4/11/2020,"Alphabetical Labels for Top Tab Filing","Office Supplies",Labels,Central,90.68,2020-11-01
CA-2020-159135,KM-16375,4/11/2020,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","Office Supplies",Art,South,103.3,2020-11-01
CA-2020-121160,FM-14290,4/11/2020,"GBC Standard Plastic Binding Systems' Combs","Office Supplies",Binders,Central,119.536,2020-11-01
CA-2020-102610,CA-12265,4/11/2020,"Storex Dura Pro Binders","Office Supplies",Binders,South,105.564,2020-11-01
CA-2020-121160,FM-14290,4/11/2020,"Wilson Jones Impact Binders","Office Supplies",Binders,Central,143.144,2020-11-01
CA-2020-121160,FM-14290,4/11/2020,"Rogers Deluxe File Chest","Office Supplies",Storage,Central,146.752,2020-11-01
US-2020-122672,HG-14965,4/11/2020,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",Technology,Accessories,East,141.72,2020-11-01
CA-2020-118213,AB-10060,5/11/2020,"Strathmore Photo Mount Cards","Office Supplies",Paper,Central,102.8,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"Anker Astro 15000mAh USB Portable Charger",Technology,Phones,East,124.98,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,East,133.4,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","Office Supplies",Paper,East,140.96,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"Harbour Creations 67200 Series Stacking Chairs",Furniture,Chairs,East,166.124,2020-11-01
CA-2020-118213,AB-10060,5/11/2020,"Easy-staple paper","Office Supplies",Paper,Central,177.94,2020-11-01
US-2020-111745,RA-19885,5/11/2020,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",Technology,Accessories,West,184.99,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"GBC Prestige Therm-A-Bind Covers","Office Supplies",Binders,East,207.688,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"Balt Split Level Computer Training Table",Furniture,Tables,East,209.5,2020-11-01
US-2020-107272,TS-21610,5/11/2020,"Trav-L-File Heavy-Duty Shuttle II, Black","Office Supplies",Storage,West,253.992,2020-11-01
CA-2020-116225,SV-20935,5/11/2020,"Enermax Aurora Lite Keyboard",Technology,Accessories,East,427.75,2020-11-01
CA-2020-114258,EM-13825,5/11/2020,"Nortel Meridian M3904 Professional Digital phone",Technology,Phones,Central,529.768,2020-11-01
CA-2020-118213,AB-10060,5/11/2020,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","Office Supplies",Paper,Central,98.41,2020-11-01
US-2020-107272,TS-21610,5/11/2020,"Avery Durable Slant Ring Binders, No Labels","Office Supplies",Binders,West,81.388,2020-11-01
CA-2020-157196,AA-10645,5/11/2020,"Xerox 1996","Office Supplies",Paper,West,88.96,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"Avery Premier Heavy-Duty Binder with Round Locking Rings","Office Supplies",Binders,East,114.424,2020-11-01
CA-2020-154732,AH-10195,5/11/2020,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies",Binders,Central,106.03,2020-11-01
CA-2020-102925,CD-12280,5/11/2020,"Xerox 202","Office Supplies",Paper,East,100.96,2020-11-01
CA-2020-107174,AB-10060,6/11/2020,"SanDisk Cruzer 64 GB USB Flash Drive",Technology,Accessories,West,135.96,2020-11-01
CA-2020-154109,ML-17410,6/11/2020,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,East,152.372,2020-11-01
CA-2020-167941,JF-15565,6/11/2020,"Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies",Storage,South,304.136,2020-11-01
CA-2020-144596,CD-11980,6/11/2020,"Xerox 1906","Office Supplies",Paper,East,339.96,2020-11-01
CA-2020-107174,AB-10060,6/11/2020,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",Furniture,Chairs,West,491.568,2020-11-01
CA-2020-167941,JF-15565,6/11/2020,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","Office Supplies",Appliances,South,532.584,2020-11-01
